Pricing_index,Reward,Period_index,product_1_demand,product_2_demand,product_3_demand,resouce_1,resouce_2,constraint_0,constraint_1,constraint_2,use_price_index_1,use_price_index_2,use_price_index_3,use_infinite_price,alpha_k-1_n-1,alpha_k-1_n-2,alpha_k-1_n-3,alpha_k-2_n-1,alpha_k-2_n-2,alpha_k-2_n-3,alpha_k-3_n-1,alpha_k-3_n-2,alpha_k-3_n-3,beta_k-1_n-1,beta_k-1_n-2,beta_k-1_n-3,beta_k-2_n-1,beta_k-2_n-2,beta_k-2_n-3,beta_k-3_n-1,beta_k-3_n-2,beta_k-3_n-3,theta_k-1_n-1,theta_k-1_n-2,theta_k-1_n-3,theta_k-2_n-1,theta_k-2_n-2,theta_k-2_n-3,theta_k-3_n-1,theta_k-3_n-2,theta_k-3_n-3
4.0,0.0,484,0.0,0.0,0.0,6834.0,4829.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,108.0,42.0,210.0,1.0,1.0,1.0,1.0,1.0,1.0,122.0,188.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.412239488681051,0.18083679588284998,0.8981185718999811,0.48107323560407694,0.4557191900755536,0.9172864221670372,0.5121410098432764,0.2416121209350188,0.3936685042301811
4.0,0.0,485,0.0,0.0,0.0,6834.0,4829.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,108.0,42.0,210.0,1.0,1.0,1.0,1.0,1.0,1.0,122.0,188.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4763508938570517,0.17089333026286066,0.9425127570068379,0.06516162250977399,0.7209868103177597,0.617552948132908,0.24163314530830626,0.06966917478295072,0.21356629521152867
4.0,0.0,486,0.0,0.0,0.0,6834.0,4829.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,109.0,43.0,211.0,1.0,1.0,1.0,1.0,1.0,1.0,122.0,188.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5083193134444068,0.16792458179647482,0.9034047583651177,0.24760300565652235,0.28255464373482675,0.49173746522333556,0.651137249926551,0.9141221543501119,0.6761225469472234
1.0,15.0,487,1.0,0.0,1.0,6834.0,4829.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,109.0,43.0,212.0,1.0,1.0,1.0,1.0,1.0,1.0,123.0,189.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5194253852484433,0.17316878652305476,0.9433894746569105,0.20373481591508297,0.3483177166892928,0.8740681226790714,0.6080147388070016,0.5291722853042473,0.2047111280227813
4.0,0.0,488,0.0,0.0,0.0,6820.0,4807.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,109.0,43.0,212.0,1.0,1.0,1.0,1.0,1.0,1.0,123.0,189.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4914627854173207,0.1593808753995625,0.8905433289342162,0.5135135805310522,0.8214356409686336,0.46292314644224714,0.10764624735217682,0.10948975227209096,0.6454171023067278
4.0,0.0,489,0.0,0.0,0.0,6820.0,4807.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,109.0,43.0,213.0,1.0,1.0,1.0,1.0,1.0,1.0,124.0,190.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4933494925317747,0.22756647526814103,0.9160421988718932,0.5272548399552358,0.1726036474006391,0.5175475588975116,0.2647050062858291,0.16537510911493947,0.6540591835417158
4.0,0.0,490,0.0,0.0,0.0,6820.0,4807.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,109.0,43.0,214.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0,191.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4492203301623929,0.1751478704832423,0.8919287072434654,0.8783157808857348,0.5821280090773763,0.9720658560032212,0.06225095767507366,0.11129018424329008,0.28240135058411253
4.0,0.0,491,0.0,0.0,0.0,6820.0,4807.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,109.0,43.0,214.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0,191.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.44301634133680684,0.24132121719761584,0.891432113210158,0.6214879767941663,0.38691700953828634,0.042737522491514114,0.5262516457409923,0.02586929996331263,0.03977573465918407
1.0,7.0,492,1.0,0.0,0.0,6820.0,4807.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,110.0,43.0,215.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0,192.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4483197196218101,0.17828536585650712,0.9195565403063168,0.5171123504986267,0.14387921733810816,0.36816598401880385,0.2054836882261346,0.25223900345019296,0.28118134871751627
4.0,0.0,493,0.0,0.0,0.0,6813.0,4798.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,111.0,43.0,216.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0,193.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.44394511191549757,0.17980189625538312,0.9174195661949536,0.2959713686474343,0.6769618663027377,0.5347362843028524,0.14817206217049272,0.04252671536592169,0.34777534346038735
1.0,8.0,494,0.0,0.0,1.0,6813.0,4798.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,111.0,43.0,217.0,1.0,1.0,1.0,1.0,1.0,1.0,126.0,194.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5021259435798929,0.24594697880282182,0.9402333268175556,0.6871511159998329,0.500029793080253,0.3599751278730447,0.10487512409481439,0.07013521264573266,0.2520627954831154
1.0,8.0,495,0.0,0.0,1.0,6806.0,4785.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,112.0,43.0,218.0,1.0,1.0,1.0,1.0,1.0,1.0,126.0,195.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4783766839989313,0.1814654489650266,0.9056275016866251,0.5566824715262397,0.1293147346423282,0.6454357068953556,0.4282603498684548,0.7412246579235061,0.037700284266950684
4.0,0.0,496,0.0,0.0,0.0,6799.0,4772.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,112.0,43.0,218.0,1.0,1.0,1.0,1.0,1.0,1.0,126.0,195.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.41619745464856744,0.16641664731916078,0.8886881158590486,0.9179797839123107,0.7874131057951224,0.047088300424551074,0.5232888439659997,0.18097184121598714,0.8553515854643524
1.0,15.0,497,1.0,0.0,1.0,6799.0,4772.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,112.0,43.0,218.0,1.0,1.0,1.0,1.0,1.0,1.0,126.0,195.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47245211699460815,0.24821428037731202,0.9422391448616475,0.45530338828885614,0.7384380168103144,0.05202884985009499,0.16322028334931227,0.2292863842305821,0.34834056259389623
1.0,15.0,498,1.0,0.0,1.0,6785.0,4750.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,112.0,43.0,219.0,1.0,1.0,1.0,1.0,1.0,1.0,127.0,196.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4500253944550163,0.1845970838567389,0.9276584583548974,0.9491801098295971,0.190961719940681,0.9414473396619516,0.06698765796618165,0.010151607378188555,0.8368818205375422
4.0,0.0,499,0.0,0.0,0.0,6771.0,4728.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,113.0,43.0,220.0,1.0,1.0,1.0,1.0,1.0,1.0,127.0,197.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.524588098931904,0.15658962963894313,0.8977292735100761,0.06066015694364426,0.01586945180734021,0.3539025993575178,0.6012197239512521,0.5730741344158894,0.35272578582074465
4.0,0.0,500,0.0,0.0,0.0,6771.0,4728.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,113.0,43.0,221.0,1.0,1.0,1.0,1.0,1.0,1.0,128.0,198.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4041842762729521,0.18647333990902148,0.9287425083556928,0.5812671981258115,0.9554998857050433,0.718641053455585,0.7476856062197467,0.7426746920026964,0.7961202472617397
1.0,15.0,501,1.0,0.0,1.0,6771.0,4728.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,114.0,43.0,222.0,1.0,1.0,1.0,1.0,1.0,1.0,128.0,199.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4957390540846911,0.18958013496435083,0.8887072843371875,0.40811467324203204,0.31911077868118454,0.6091433499021576,0.5451019199582439,0.4467120551195833,0.07771034037434812
1.0,8.0,502,0.0,0.0,1.0,6757.0,4706.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,114.0,43.0,223.0,1.0,1.0,1.0,1.0,1.0,1.0,129.0,200.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5284281179807788,0.21803102671887395,0.9166509561098385,0.7219315485949158,0.13193987167533078,0.39459994002073207,0.4468016770377417,0.44850789324026663,0.6284175675647101
1.0,8.0,503,0.0,0.0,1.0,6750.0,4693.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,114.0,43.0,223.0,1.0,1.0,1.0,1.0,1.0,1.0,129.0,200.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4577756409818337,0.1980819448540037,0.9093951781073122,0.23279172439197637,0.7774055237249056,0.2840632207606326,0.18455368357923696,0.2557587994350515,0.09860045203562887
4.0,0.0,504,0.0,0.0,0.0,6743.0,4680.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,115.0,43.0,224.0,1.0,1.0,1.0,1.0,1.0,1.0,129.0,201.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.49798348130161446,0.17818822737084536,0.936703510008186,0.8763010388622834,0.5182738853585322,0.8072892349245875,0.5482523651757295,0.44548355932148903,0.010264301741811773
1.0,8.0,505,0.0,0.0,1.0,6743.0,4680.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,116.0,43.0,225.0,1.0,1.0,1.0,1.0,1.0,1.0,129.0,202.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47194532067450234,0.19854062186062488,0.9094846906185626,0.5275235157526658,0.4889797740687023,0.4355254933315461,0.19547265033409625,0.32270754290507514,0.28944438763020736
4.0,0.0,506,0.0,0.0,0.0,6736.0,4667.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,117.0,43.0,226.0,1.0,1.0,1.0,1.0,1.0,1.0,129.0,203.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4446564777921657,0.15752220767180086,0.9050101574028787,0.5970385169574666,0.9126617936263629,0.8849494621863344,0.6909294276615554,0.39176885743437384,0.15346527018800488
4.0,0.0,507,0.0,0.0,0.0,6736.0,4667.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,117.0,43.0,226.0,1.0,1.0,1.0,1.0,1.0,1.0,129.0,203.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4664437166241012,0.18719862520718317,0.9074002861190702,0.7686926728255279,0.3772505872937159,0.09552831573169177,0.5734465464240924,0.14127745393150531,0.11630868102830183
4.0,0.0,508,0.0,0.0,0.0,6736.0,4667.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,118.0,43.0,227.0,1.0,1.0,1.0,1.0,1.0,1.0,129.0,204.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.46217891532687344,0.1804991577609917,0.8986699622392234,0.3457906727131501,0.7936721199480502,0.7654327869170623,0.3058946100444632,0.21455581515369043,0.4950027634068766
1.0,8.0,509,0.0,0.0,1.0,6736.0,4667.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,118.0,43.0,227.0,1.0,1.0,1.0,1.0,1.0,1.0,129.0,204.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4420982353349957,0.18167895718284197,0.9400008712434024,0.40145021206574266,0.2697169688885412,0.39650129351118724,0.7012439020581204,0.1973184786060773,0.2101532460879404
4.0,0.0,510,0.0,0.0,0.0,6729.0,4654.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,118.0,43.0,228.0,1.0,1.0,1.0,1.0,1.0,1.0,130.0,205.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.46235161169971156,0.20864879985441911,0.9273002710861574,0.42299597258358723,0.5133775383963907,0.9196969083776623,0.5105117724931868,0.08929382633053769,0.27073409398647397
4.0,0.0,511,0.0,0.0,0.0,6729.0,4654.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,118.0,43.0,229.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,206.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4353964661252991,0.15006812730798905,0.9138995034169577,0.8311341127773137,0.8616191829047702,0.18964205697392306,0.647146135029177,0.1590022872394598,0.0910400312263823
4.0,0.0,512,0.0,0.0,0.0,6729.0,4654.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,118.0,43.0,229.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,206.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.44995234326467276,0.18501276629855135,0.9091965786864289,0.19198782429496197,0.4580871969544809,0.9430923349714772,0.5808380472742259,0.5412361646555195,0.2877313951946097
4.0,0.0,513,0.0,0.0,0.0,6729.0,4654.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,118.0,43.0,229.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,206.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.475354381562478,0.1775329156984296,0.8891594761734302,0.777613033893337,0.6361347412792653,0.5955306677647745,0.6972264449317731,0.35545709689754074,0.6258082746670953
4.0,0.0,514,0.0,0.0,0.0,6729.0,4654.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,119.0,44.0,230.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,206.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4881680388973953,0.16527645185400947,0.9180196043973813,0.7150435279117371,0.48980291692006955,0.6164941038402165,0.8461070081104909,0.6854598918884887,0.12324573550753433
1.0,15.0,515,1.0,0.0,1.0,6729.0,4654.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,119.0,44.0,230.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,206.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5087819226535575,0.2591873476913184,0.9520689746192605,0.43670471933395527,0.508034444909417,0.7683847566452663,0.4582899449628985,0.050136307545077655,0.25771881149497367
4.0,0.0,516,0.0,0.0,0.0,6715.0,4632.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,120.0,44.0,231.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,207.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.41854085973860133,0.17357020536871218,0.9092044279268101,0.569324498232453,0.33203421515014003,0.10845213165698048,0.5864502270416022,0.7547243216627457,0.18087553907867965
1.0,15.0,517,1.0,0.0,1.0,6715.0,4632.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,120.0,44.0,231.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,207.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4638116303116242,0.1635345139699732,0.9283174823545288,0.5309272446192915,0.8670308732870978,0.4802655107405196,0.8211274814724665,0.7596109222204233,0.8354162209701383
4.0,0.0,518,0.0,0.0,0.0,6701.0,4610.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,120.0,44.0,231.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,207.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.49328876130619953,0.1777665508530715,0.9089389398141076,0.21118732872018844,0.5384137946925885,0.3264372261834665,0.14690536500264847,0.00906642455201489,0.11121252912581141
1.0,8.0,519,0.0,0.0,1.0,6701.0,4610.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,121.0,44.0,232.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,208.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5328201098064914,0.1430337485641136,0.899114666674173,0.935861678714976,0.727649205445656,0.2576523997646709,0.10196265195546642,0.8088589837159764,0.26071648548096554
4.0,0.0,520,0.0,0.0,0.0,6694.0,4597.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,121.0,44.0,232.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,208.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4922788585886178,0.20387216276981662,0.9193706164409562,0.2445545487096277,0.17514024045816903,0.12369602639143362,0.006012304468302048,0.27861126899135147,0.05621148120858327
4.0,0.0,521,0.0,0.0,0.0,6694.0,4597.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,121.0,44.0,232.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,208.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.43387292439693836,0.16104426003390973,0.925415048128925,0.723791168281052,0.21835497916307842,0.9913865917258142,0.20772377802770864,0.12243916440585616,0.589244178453438
1.0,15.0,522,1.0,0.0,1.0,6694.0,4597.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,121.0,44.0,232.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,208.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4409631930402475,0.20539902858482684,0.8908096831502222,0.03617156933426245,0.169661205589109,0.9705197404082222,0.6652461812108998,0.05389139792129039,0.1090436733506927
1.0,8.0,523,0.0,0.0,1.0,6680.0,4575.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,121.0,44.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,132.0,209.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4995579713060263,0.1806778096661609,0.9063693377137573,0.0990936310147468,0.5389185663463512,0.8918617850373861,0.6132681682381709,0.6646091142997959,0.7932906287315542
4.0,0.0,524,0.0,0.0,0.0,6673.0,4562.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,121.0,44.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,132.0,209.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.505710440738425,0.14529266653150982,0.9384260478816042,0.625698892981632,0.09412950741553057,0.9373250597855879,0.37110461605402384,0.7316445625304442,0.514301497720849
1.0,8.0,525,0.0,0.0,1.0,6673.0,4562.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,121.0,44.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,132.0,209.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5414557366460185,0.22707936597700634,0.9111825262481686,0.37203532675416084,0.2400063485654245,0.026718531003249096,0.08011715177278124,0.472291111375224,0.08243763347990235
1.0,8.0,526,0.0,0.0,1.0,6666.0,4549.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,121.0,44.0,234.0,1.0,1.0,1.0,1.0,1.0,1.0,133.0,210.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4951488525016681,0.17488773930324622,0.9278354881675719,0.7117973011824023,0.6737015136828863,0.3744698380775824,0.05928532672524747,0.5874413976273608,0.08097163124408117
4.0,0.0,527,0.0,0.0,0.0,6659.0,4536.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,121.0,44.0,235.0,1.0,1.0,1.0,1.0,1.0,1.0,134.0,211.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5283544630780729,0.19328595996947853,0.947376283723465,0.7198414464294653,0.16351010421952603,0.9582206439338473,0.6236238977544012,0.722284530536413,0.28699776876360705
1.0,8.0,528,0.0,0.0,1.0,6659.0,4536.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,121.0,44.0,235.0,1.0,1.0,1.0,1.0,1.0,1.0,134.0,211.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47192135698823207,0.16759310526606097,0.9278830269449446,0.9317904274387475,0.4579787154472745,0.07767476563715965,0.06904194688396496,0.27773454861116326,0.313854088048655
1.0,8.0,529,0.0,0.0,1.0,6652.0,4523.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,122.0,44.0,236.0,1.0,1.0,1.0,1.0,1.0,1.0,134.0,212.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4422105098402563,0.17988399310285802,0.8886503741247747,0.7502365598917677,0.892593461087123,0.6758500983677281,0.33565476534628597,0.21537531182852154,0.7609078521797157
4.0,0.0,530,0.0,0.0,0.0,6645.0,4510.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,123.0,44.0,237.0,1.0,1.0,1.0,1.0,1.0,1.0,134.0,213.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.49143490628280767,0.18655964979829087,0.9354848844118474,0.09314008638225403,0.20863412815766474,0.9480661656893438,0.44736382218561976,0.41292034000396705,0.03460952447829474
1.0,7.0,531,1.0,0.0,0.0,6645.0,4510.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,123.0,44.0,237.0,1.0,1.0,1.0,1.0,1.0,1.0,134.0,213.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.42504752972659227,0.14233204911144898,0.9164441220664836,0.5656508292131006,0.2126270553622871,0.35506415606658864,0.6226527528907975,0.23589775953749087,0.4361952874419041
4.0,0.0,532,0.0,0.0,0.0,6638.0,4501.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,123.0,44.0,237.0,1.0,1.0,1.0,1.0,1.0,1.0,134.0,213.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4220687675340508,0.1709802333557898,0.9122770974581519,0.47622062044057806,0.11181745911977123,0.22955757880364344,0.0007617807587069977,0.3923720385870502,0.7117408391468897
4.0,0.0,533,0.0,0.0,0.0,6638.0,4501.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,123.0,44.0,238.0,1.0,1.0,1.0,1.0,1.0,1.0,135.0,214.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4594306301404533,0.18096351757966003,0.9193744528883472,0.18518720506898118,0.439323877668323,0.4021410436377877,0.2470119992237936,0.8804985633322611,0.3502311581317381
1.0,15.0,534,1.0,0.0,1.0,6638.0,4501.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,124.0,44.0,239.0,1.0,1.0,1.0,1.0,1.0,1.0,135.0,215.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.40937432704211574,0.16561916798881712,0.923965348233582,0.1204085646710379,0.036213679959675116,0.0786572487258796,0.013627031287115402,0.09599946914411789,0.1372444586073935
4.0,0.0,535,0.0,0.0,0.0,6624.0,4479.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,125.0,45.0,240.0,1.0,1.0,1.0,1.0,1.0,1.0,135.0,215.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.46030657402196856,0.17329810178421415,0.913060669807329,0.24403712085381532,0.04057046421560804,0.9071319472808821,0.8088616065946908,0.08443435204195694,0.019940814121473298
1.0,8.0,536,0.0,0.0,1.0,6624.0,4479.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,125.0,45.0,241.0,1.0,1.0,1.0,1.0,1.0,1.0,136.0,216.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4579497494917037,0.16857164399266814,0.9254758968069694,0.06458171635863351,0.3913746259702251,0.11635528020940884,0.5754210682043522,0.11254645185271596,0.38891657929459583
4.0,0.0,537,0.0,0.0,0.0,6617.0,4466.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,126.0,45.0,242.0,1.0,1.0,1.0,1.0,1.0,1.0,136.0,217.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4753285491098785,0.2086034017075139,0.9434692699584232,0.9729577299042487,0.4974716394699774,0.17234620048985436,0.09292099682075028,0.1654615651618302,0.26053141166328797
4.0,0.0,538,0.0,0.0,0.0,6617.0,4466.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,126.0,45.0,242.0,1.0,1.0,1.0,1.0,1.0,1.0,136.0,217.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45602396688689645,0.1670766586973611,0.9211774408943598,0.7950448385000305,0.3230619396128917,0.5435304067427822,0.38230280558451046,0.44365772034322737,0.5149390210575382
4.0,0.0,539,0.0,0.0,0.0,6617.0,4466.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,126.0,45.0,243.0,1.0,1.0,1.0,1.0,1.0,1.0,137.0,218.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.40054037532712977,0.17074182687395206,0.8965880566326079,0.6659974933026008,0.3015997808123606,0.45521432446088594,0.5254419071904568,0.4939039230456716,0.03978785775900667
4.0,0.0,540,0.0,0.0,0.0,6617.0,4466.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,126.0,45.0,243.0,1.0,1.0,1.0,1.0,1.0,1.0,137.0,218.0,20.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4228258111476297,0.19482080447012637,0.9136102341760535,0.027389123069242804,0.16544070860886984,0.09024591719477235,0.39775862230498166,0.16433621291104872,0.05476879951921042
